Date,Product_Name,State,Units_Sold,Stock_On_Hand,Selling_Price,Competitor_A_Price,Competitor_B_Price
2024-09-14,Sunscreen,IL,46,256,35.0,45.0,24.99
2024-09-14,Moisturizer,CA,26,369,50.0,60.0,34.42
2024-09-14,Moisturizer,TX,27,186,50.0,60.0,34.42
2024-09-14,Moisturizer,NY,37,271,50.0,60.0,34.42
2024-09-14,Moisturizer,FL,14,302,50.0,60.0,34.42
2024-09-14,Moisturizer,IL,53,169,50.0,60.0,34.42
2024-09-14,Toner,CA,16,221,30.0,40.0,20.1
2024-09-14,Toner,TX,17,76,30.0,40.0,20.1
2024-09-14,Toner,NY,22,229,30.0,40.0,20.1
2024-09-14,Toner,FL,12,250,30.0,40.0,20.1
2024-09-14,Toner,IL,22,92,30.0,40.0,20.1
2024-09-14,Face Serum,CA,16,164,75.0,90.0,54.76
2024-09-14,Face Serum,TX,12,157,75.0,90.0,54.76
2024-09-14,Face Serum,NY,16,132,75.0,90.0,54.76
2024-09-14,Face Serum,FL,12,100,75.0,90.0,54.76
2024-09-14,Face Serum,IL,14,87,75.0,90.0,54.76
2024-09-14,Cleanser,CA,26,186,25.0,35.0,17.98
2024-09-14,Cleanser,TX,28,250,25.0,35.0,17.98
2024-09-14,Cleanser,NY,25,175,25.0,35.0,17.98
2024-09-14,Cleanser,FL,22,126,25.0,35.0,17.98
2024-09-14,Cleanser,IL,31,72,25.0,35.0,17.98
2024-09-15,Sunscreen,CA,139,478,35.0,44.64,25.0
2024-09-15,Sunscreen,TX,131,429,35.0,44.64,25.0
2024-09-15,Sunscreen,NY,47,171,35.0,44.64,25.0
2024-09-15,Sunscreen,FL,139,123,35.0,44.64,25.0
2024-09-15,Sunscreen,IL,39,217,35.0,44.64,25.0
2024-09-15,Moisturizer,CA,24,345,50.0,56.21,35.0
2024-09-15,Moisturizer,TX,18,168,50.0,56.21,35.0
2024-09-15,Moisturizer,NY,38,233,50.0,56.21,35.0
2024-09-15,Moisturizer,FL,16,286,50.0,56.21,35.0
2024-09-15,Moisturizer,IL,51,118,50.0,56.21,35.0
2024-09-15,Toner,CA,14,207,30.0,36.14,20.0
2024-09-15,Toner,TX,15,61,30.0,36.14,20.0
2024-09-15,Toner,NY,18,211,30.0,36.14,20.0
2024-09-15,Toner,FL,14,236,30.0,36.14,20.0
2024-09-15,Toner,IL,16,76,30.0,36.14,20.0
2024-09-15,Face Serum,CA,14,150,75.0,93.58,55.0
2024-09-15,Face Serum,TX,11,146,75.0,93.58,55.0
2024-09-15,Face Serum,NY,15,117,75.0,93.58,55.0
2024-09-15,Face Serum,FL,10,90,75.0,93.58,55.0
2024-09-15,Face Serum,IL,15,72,75.0,93.58,55.0
2024-09-15,Cleanser,CA,15,171,25.0,31.63,18.0
2024-09-15,Cleanser,TX,25,225,25.0,31.63,18.0
2024-09-15,Cleanser,NY,27,148,25.0,31.63,18.0
2024-09-15,Cleanser,FL,23,103,25.0,31.63,18.0
2024-09-15,Cleanser,IL,25,297,25.0,31.63,18.0
2024-09-16,Sunscreen,CA,86,392,35.0,45.0,25.0
2024-09-16,Sunscreen,TX,74,355,35.0,45.0,25.0
2024-09-16,Sunscreen,NY,38,133,35.0,45.0,25.0
2024-09-16,Sunscreen,FL,109,414,35.0,45.0,25.0
2024-09-16,Sunscreen,IL,27,190,35.0,45.0,25.0
2024-09-16,Moisturizer,CA,18,327,50.0,60.0,35.0
2024-09-16,Moisturizer,TX,14,154,50.0,60.0,35.0
2024-09-16,Moisturizer,NY,26,207,50.0,60.0,35.0
2024-09-16,Moisturizer,FL,11,275,50.0,60.0,35.0
2024-09-16,Moisturizer,IL,30,88,50.0,60.0,35.0
2024-09-16,Toner,CA,12,195,30.0,40.0,20.0
2024-09-16,Toner,TX,12,249,30.0,40.0,20.0
2024-09-16,Toner,NY,14,197,30.0,40.0,20.0
2024-09-16,Toner,FL,8,228,30.0,40.0,20.0
2024-09-16,Toner,IL,13,63,30.0,40.0,20.0
2024-09-16,Face Serum,CA,11,139,75.0,90.0,55.0
2024-09-16,Face Serum,TX,8,138,75.0,90.0,55.0
2024-09-16,Face Serum,NY,14,103,75.0,90.0,55.0
2024-09-16,Face Serum,FL,8,82,75.0,90.0,55.0
2024-09-16,Face Serum,IL,10,62,75.0,90.0,55.0
2024-09-16,Cleanser,CA,12,159,25.0,35.0,18.0
2024-09-16,Cleanser,TX,18,207,25.0,35.0,18.0
2024-09-16,Cleanser,NY,19,129,25.0,35.0,18.0
2024-09-16,Cleanser,FL,17,86,25.0,35.0,18.0
2024-09-16,Cleanser,IL,20,277,25.0,35.0,18.0
2024-09-17,Sunscreen,CA,98,294,35.0,45.0,25.0
2024-09-17,Sunscreen,TX,91,264,35.0,45.0,25.0
2024-09-17,Sunscreen,NY,35,498,35.0,45.0,25.0
2024-09-17,Sunscreen,FL,98,316,35.0,45.0,25.0
2024-09-17,Sunscreen,IL,30,160,35.0,45.0,25.0
2024-09-17,Moisturizer,CA,20,307,50.0,60.0,35.0
2024-09-17,Moisturizer,TX,16,138,50.0,60.0,35.0
2024-09-17,Moisturizer,NY,32,175,50.0,60.0,35.0
2024-09-17,Moisturizer,FL,12,263,50.0,60.0,35.0
2024-09-17,Moisturizer,IL,32,356,50.0,60.0,35.0
2024-09-17,Toner,CA,15,180,30.0,40.0,20.0
2024-09-17,Toner,TX,10,239,30.0,40.0,20.0
2024-09-17,Toner,NY,16,181,30.0,40.0,20.0
2024-09-17,Toner,FL,8,220,30.0,40.0,20.0
2024-09-17,Toner,IL,14,249,30.0,40.0,20.0
2024-09-17,Face Serum,CA,14,125,75.0,90.0,55.0
2024-09-17,Face Serum,TX,10,128,75.0,90.0,55.0
2024-09-17,Face Serum,NY,14,89,75.0,90.0,55.0
2024-09-17,Face Serum,FL,8,74,75.0,90.0,55.0
2024-09-17,Face Serum,IL,11,51,75.0,90.0,55.0
2024-09-17,Cleanser,CA,17,142,25.0,35.0,18.0
2024-09-17,Cleanser,TX,25,182,25.0,35.0,18.0
2024-09-17,Cleanser,NY,17,112,25.0,35.0,18.0
2024-09-17,Cleanser,FL,19,67,25.0,35.0,18.0
2024-09-17,Cleanser,IL,23,254,25.0,35.0,18.0
2024-09-18,Sunscreen,CA,90,204,35.0,45.0,25.0
2024-09-18,Sunscreen,TX,86,178,35.0,45.0,25.0
2024-09-18,Sunscreen,NY,32,466,35.0,45.0,25.0
2024-09-18,Sunscreen,FL,74,242,35.0,45.0,25.0
2024-09-18,Sunscreen,IL,29,131,35.0,45.0,25.0
2024-09-18,Moisturizer,CA,19,288,50.0,60.0,35.0
2024-09-18,Moisturizer,TX,18,120,50.0,60.0,35.0
2024-09-18,Moisturizer,NY,27,148,50.0,60.0,35.0
2024-09-18,Moisturizer,FL,13,250,50.0,60.0,35.0
2024-09-18,Moisturizer,IL,36,320,50.0,60.0,35.0
2024-09-18,Toner,CA,12,168,30.0,40.0,20.0
2024-09-18,Toner,TX,10,229,30.0,40.0,20.0
2024-09-18,Toner,NY,14,167,30.0,40.0,20.0
2024-09-18,Toner,FL,12,208,30.0,40.0,20.0
2024-09-18,Toner,IL,12,237,30.0,40.0,20.0
2024-09-18,Face Serum,CA,13,112,75.0,90.0,55.0
2024-09-18,Face Serum,TX,11,117,75.0,90.0,55.0
2024-09-18,Face Serum,NY,13,76,75.0,90.0,55.0
2024-09-18,Face Serum,FL,9,65,75.0,90.0,55.0
2024-09-18,Face Serum,IL,10,41,75.0,90.0,55.0
2024-09-18,Cleanser,CA,18,124,25.0,35.0,18.0
2024-09-18,Cleanser,TX,27,155,25.0,35.0,18.0
2024-09-18,Cleanser,NY,22,90,25.0,35.0,18.0
2024-09-18,Cleanser,FL,17,300,25.0,35.0,18.0
2024-09-18,Cleanser,IL,20,234,25.0,35.0,18.0
2024-09-19,Sunscreen,CA,101,103,35.0,45.0,25.0
2024-09-19,Sunscreen,TX,95,483,35.0,45.0,25.0
2024-09-19,Sunscreen,NY,43,423,35.0,45.0,25.0
2024-09-19,Sunscreen,FL,114,128,35.0,45.0,25.0
2024-09-19,Sunscreen,IL,41,490,35.0,45.0,25.0
2024-09-19,Moisturizer,CA,21,267,50.0,60.0,35.0
2024-09-19,Moisturizer,TX,18,102,50.0,60.0,35.0
2024-09-19,Moisturizer,NY,34,114,50.0,60.0,35.0
2024-09-19,Moisturizer,FL,15,235,50.0,60.0,35.0
2024-09-19,Moisturizer,IL,34,286,50.0,60.0,35.0
2024-09-19,Toner,CA,12,156,30.0,40.0,20.0
2024-09-19,Toner,TX,10,219,30.0,40.0,20.0
2024-09-19,Toner,NY,16,151,30.0,40.0,20.0
2024-09-19,Toner,FL,13,195,30.0,40.0,20.0
2024-09-19,Toner,IL,16,221,30.0,40.0,20.0
2024-09-19,Face Serum,CA,14,98,75.0,90.0,55.0
2024-09-19,Face Serum,TX,9,108,75.0,90.0,55.0
2024-09-19,Face Serum,NY,14,62,75.0,90.0,55.0
2024-09-19,Face Serum,FL,7,58,75.0,90.0,55.0
2024-09-19,Face Serum,IL,12,179,75.0,90.0,55.0
2024-09-19,Cleanser,CA,21,103,25.0,35.0,18.0
2024-09-19,Cleanser,TX,20,135,25.0,35.0,18.0
2024-09-19,Cleanser,NY,24,66,25.0,35.0,18.0
2024-09-19,Cleanser,FL,18,282,25.0,35.0,18.0
2024-09-19,Cleanser,IL,22,212,25.0,35.0,18.0
2024-09-20,Sunscreen,CA,103,400,35.0,45.0,25.0
2024-09-20,Sunscreen,TX,103,380,35.0,45.0,25.0
2024-09-20,Sunscreen,NY,42,381,35.0,45.0,25.0
2024-09-20,Sunscreen,FL,114,414,35.0,45.0,25.0
2024-09-20,Sunscreen,IL,38,452,35.0,45.0,25.0
2024-09-20,Moisturizer,CA,23,244,50.0,60.0,35.0
2024-09-20,Moisturizer,TX,19,83,50.0,60.0,35.0
2024-09-20,Moisturizer,NY,33,81,50.0,60.0,35.0
2024-09-20,Moisturizer,FL,14,221,50.0,60.0,35.0
2024-09-20,Moisturizer,IL,41,245,50.0,60.0,35.0
2024-09-20,Toner,CA,12,144,30.0,40.0,20.0
2024-09-20,Toner,TX,12,207,30.0,40.0,20.0
2024-09-20,Toner,NY,17,134,30.0,40.0,20.0
2024-09-20,Toner,FL,11,184,30.0,40.0,20.0
2024-09-20,Toner,IL,16,205,30.0,40.0,20.0
2024-09-20,Face Serum,CA,13,85,75.0,90.0,55.0
2024-09-20,Face Serum,TX,13,95,75.0,90.0,55.0
2024-09-20,Face Serum,NY,14,48,75.0,90.0,55.0
2024-09-20,Face Serum,FL,10,48,75.0,90.0,55.0
2024-09-20,Face Serum,IL,11,168,75.0,90.0,55.0
2024-09-20,Cleanser,CA,24,79,25.0,35.0,18.0
2024-09-20,Cleanser,TX,28,107,25.0,35.0,18.0
2024-09-20,Cleanser,NY,18,298,25.0,35.0,18.0
2024-09-20,Cleanser,FL,19,263,25.0,35.0,18.0
2024-09-20,Cleanser,IL,26,186,25.0,35.0,18.0
2024-09-21,Sunscreen,CA,139,261,35.0,45.0,24.63
2024-09-21,Sunscreen,TX,102,278,35.0,45.0,24.63
2024-09-21,Sunscreen,NY,57,324,35.0,45.0,24.63
2024-09-21,Sunscreen,FL,150,264,35.0,45.0,24.63
2024-09-21,Sunscreen,IL,46,406,35.0,45.0,24.63
2024-09-21,Moisturizer,CA,27,217,50.0,60.0,34.83
2024-09-21,Moisturizer,TX,25,358,50.0,60.0,34.83
2024-09-21,Moisturizer,NY,39,342,50.0,60.0,34.83
2024-09-21,Moisturizer,FL,17,204,50.0,60.0,34.83
2024-09-21,Moisturizer,IL,39,206,50.0,60.0,34.83
2024-09-21,Toner,CA,17,127,30.0,40.0,19.76
2024-09-21,Toner,TX,17,190,30.0,40.0,19.76
2024-09-21,Toner,NY,22,112,30.0,40.0,19.76
2024-09-21,Toner,FL,12,172,30.0,40.0,19.76
2024-09-21,Toner,IL,21,184,30.0,40.0,19.76
2024-09-21,Face Serum,CA,13,72,75.0,90.0,54.66
2024-09-21,Face Serum,TX,13,82,75.0,90.0,54.66
2024-09-21,Face Serum,NY,18,180,75.0,90.0,54.66
2024-09-21,Face Serum,FL,13,185,75.0,90.0,54.66
2024-09-21,Face Serum,IL,14,154,75.0,90.0,54.66
2024-09-21,Cleanser,CA,25,304,25.0,35.0,18.13
2024-09-21,Cleanser,TX,25,82,25.0,35.0,18.13
2024-09-21,Cleanser,NY,27,271,25.0,35.0,18.13
2024-09-21,Cleanser,FL,22,241,25.0,35.0,18.13
2024-09-21,Cleanser,IL,27,159,25.0,35.0,18.13
2024-09-22,Sunscreen,CA,116,145,35.0,45.0,25.0
2024-09-22,Sunscreen,TX,108,170,35.0,45.0,25.0
2024-09-22,Sunscreen,NY,47,277,35.0,45.0,25.0
2024-09-22,Sunscreen,FL,146,118,35.0,45.0,25.0
2024-09-22,Sunscreen,IL,45,361,35.0,45.0,25.0
2024-09-22,Moisturizer,CA,25,192,50.0,60.0,35.0
2024-09-22,Moisturizer,TX,22,336,50.0,60.0,35.0
2024-09-22,Moisturizer,NY,38,304,50.0,60.0,35.0
2024-09-22,Moisturizer,FL,17,187,50.0,60.0,35.0
2024-09-22,Moisturizer,IL,45,161,50.0,60.0,35.0
2024-09-22,Toner,CA,16,111,30.0,40.0,20.0
2024-09-22,Toner,TX,17,173,30.0,40.0,20.0
2024-09-22,Toner,NY,18,94,30.0,40.0,20.0
2024-09-22,Toner,FL,15,157,30.0,40.0,20.0
2024-09-22,Toner,IL,15,169,30.0,40.0,20.0
2024-09-22,Face Serum,CA,15,57,75.0,90.0,55.0
2024-09-22,Face Serum,TX,13,69,75.0,90.0,55.0
2024-09-22,Face Serum,NY,13,167,75.0,90.0,55.0
2024-09-22,Face Serum,FL,11,174,75.0,90.0,55.0
2024-09-22,Face Serum,IL,14,140,75.0,90.0,55.0
2024-09-22,Cleanser,CA,22,282,25.0,35.0,18.0
2024-09-22,Cleanser,TX,27,305,25.0,35.0,18.0
2024-09-22,Cleanser,NY,24,247,25.0,35.0,18.0
2024-09-22,Cleanser,FL,19,222,25.0,35.0,18.0
2024-09-22,Cleanser,IL,35,124,25.0,35.0,18.0
2024-09-23,Sunscreen,CA,85,460,35.0,45.0,25.0
2024-09-23,Sunscreen,TX,83,487,35.0,45.0,25.0
2024-09-23,Sunscreen,NY,32,245,35.0,45.0,25.0
2024-09-23,Sunscreen,FL,76,442,35.0,45.0,25.0
2024-09-23,Sunscreen,IL,27,334,35.0,45.0,25.0
2024-09-23,Moisturizer,CA,15,177,50.0,60.0,35.0
2024-09-23,Moisturizer,TX,18,318,50.0,60.0,35.0
2024-09-23,Moisturizer,NY,26,278,50.0,60.0,35.0
2024-09-23,Moisturizer,FL,11,176,50.0,60.0,35.0
2024-09-23,Moisturizer,IL,29,132,50.0,60.0,35.0
2024-09-23,Toner,CA,12,99,30.0,40.0,20.0
2024-09-23,Toner,TX,10,163,30.0,40.0,20.0
2024-09-23,Toner,NY,15,79,30.0,40.0,20.0
2024-09-23,Toner,FL,10,147,30.0,40.0,20.0
2024-09-23,Toner,IL,12,157,30.0,40.0,20.0
2024-09-23,Face Serum,CA,11,46,75.0,90.0,55.0
2024-09-23,Face Serum,TX,9,60,75.0,90.0,55.0
2024-09-23,Face Serum,NY,12,155,75.0,90.0,55.0
2024-09-23,Face Serum,FL,7,167,75.0,90.0,55.0
2024-09-23,Face Serum,IL,9,131,75.0,90.0,55.0
2024-09-23,Cleanser,CA,17,265,25.0,35.0,18.0
2024-09-23,Cleanser,TX,22,283,25.0,35.0,18.0
2024-09-23,Cleanser,NY,16,231,25.0,35.0,18.0
2024-09-23,Cleanser,FL,20,202,25.0,35.0,18.0
2024-09-23,Cleanser,IL,22,102,25.0,35.0,18.0
2024-09-24,Sunscreen,CA,80,380,35.0,45.0,25.0
2024-09-24,Sunscreen,TX,77,410,35.0,45.0,25.0
2024-09-24,Sunscreen,NY,42,203,35.0,45.0,25.0
2024-09-24,Sunscreen,FL,118,324,35.0,45.0,25.0
2024-09-24,Sunscreen,IL,31,303,35.0,45.0,25.0
2024-09-24,Moisturizer,CA,19,158,50.0,60.0,35.0
2024-09-24,Moisturizer,TX,15,303,50.0,60.0,35.0
2024-09-24,Moisturizer,NY,33,245,50.0,60.0,35.0
2024-09-24,Moisturizer,FL,11,165,50.0,60.0,35.0
2024-09-24,Moisturizer,IL,37,95,50.0,60.0,35.0
2024-09-24,Toner,CA,14,85,30.0,40.0,20.0
2024-09-24,Toner,TX,11,152,30.0,40.0,20.0
2024-09-24,Toner,NY,16,63,30.0,40.0,20.0
2024-09-24,Toner,FL,12,135,30.0,40.0,20.0
2024-09-24,Toner,IL,14,143,30.0,40.0,20.0
2024-09-24,Face Serum,CA,11,185,75.0,90.0,55.0
2024-09-24,Face Serum,TX,9,51,75.0,90.0,55.0
2024-09-24,Face Serum,NY,12,143,75.0,90.0,55.0
2024-09-24,Face Serum,FL,8,159,75.0,90.0,55.0
2024-09-24,Face Serum,IL,10,121,75.0,90.0,55.0
2024-09-24,Cleanser,CA,17,248,25.0,35.0,18.0
2024-09-24,Cleanser,TX,21,262,25.0,35.0,18.0
2024-09-24,Cleanser,NY,16,215,25.0,35.0,18.0
2024-09-24,Cleanser,FL,17,185,25.0,35.0,18.0
2024-09-24,Cleanser,IL,25,77,25.0,35.0,18.0
2024-09-25,Sunscreen,CA,88,292,35.0,45.0,25.0
2024-09-25,Sunscreen,TX,88,322,35.0,45.0,25.0
2024-09-25,Sunscreen,NY,31,172,35.0,45.0,25.0
2024-09-25,Sunscreen,FL,96,228,35.0,45.0,25.0
2024-09-25,Sunscreen,IL,35,268,35.0,45.0,25.0
2024-09-25,Moisturizer,CA,19,139,50.0,60.0,35.0
2024-09-25,Moisturizer,TX,21,282,50.0,60.0,35.0
2024-09-25,Moisturizer,NY,32,213,50.0,60.0,35.0
2024-09-25,Moisturizer,FL,14,151,50.0,60.0,35.0
2024-09-25,Moisturizer,IL,32,363,50.0,60.0,35.0
2024-09-25,Toner,CA,13,72,30.0,40.0,20.0
2024-09-25,Toner,TX,11,141,30.0,40.0,20.0
2024-09-25,Toner,NY,14,249,30.0,40.0,20.0
2024-09-25,Toner,FL,11,124,30.0,40.0,20.0
2024-09-25,Toner,IL,16,127,30.0,40.0,20.0
2024-09-25,Face Serum,CA,12,173,75.0,90.0,55.0
2024-09-25,Face Serum,TX,9,42,75.0,90.0,55.0
2024-09-25,Face Serum,NY,14,129,75.0,90.0,55.0
2024-09-25,Face Serum,FL,7,152,75.0,90.0,55.0
2024-09-25,Face Serum,IL,12,109,75.0,90.0,55.0
2024-09-25,Cleanser,CA,16,232,25.0,35.0,18.0
2024-09-25,Cleanser,TX,19,243,25.0,35.0,18.0
2024-09-25,Cleanser,NY,20,195,25.0,35.0,18.0
2024-09-25,Cleanser,FL,18,167,25.0,35.0,18.0
2024-09-25,Cleanser,IL,23,304,25.0,35.0,18.0
2024-09-26,Sunscreen,CA,92,200,35.0,45.0,25.0
2024-09-26,Sunscreen,TX,103,219,35.0,45.0,25.0
2024-09-26,Sunscreen,NY,33,139,35.0,45.0,25.0
2024-09-26,Sunscreen,FL,98,130,35.0,45.0,25.0
2024-09-26,Sunscreen,IL,34,234,35.0,45.0,25.0
2024-09-26,Moisturizer,CA,18,121,50.0,60.0,35.0
2024-09-26,Moisturizer,TX,21,261,50.0,60.0,35.0
2024-09-26,Moisturizer,NY,29,184,50.0,60.0,35.0
2024-09-26,Moisturizer,FL,16,135,50.0,60.0,35.0
2024-09-26,Moisturizer,IL,41,322,50.0,60.0,35.0
2024-09-26,Toner,CA,15,57,30.0,40.0,20.0
2024-09-26,Toner,TX,15,126,30.0,40.0,20.0
2024-09-26,Toner,NY,16,233,30.0,40.0,20.0
2024-09-26,Toner,FL,10,114,30.0,40.0,20.0
2024-09-26,Toner,IL,15,112,30.0,40.0,20.0
2024-09-26,Face Serum,CA,11,162,75.0,90.0,55.0
2024-09-26,Face Serum,TX,9,183,75.0,90.0,55.0
2024-09-26,Face Serum,NY,14,115,75.0,90.0,55.0
2024-09-26,Face Serum,FL,9,143,75.0,90.0,55.0
2024-09-26,Face Serum,IL,10,99,75.0,90.0,55.0
2024-09-26,Cleanser,CA,18,214,25.0,35.0,18.0
2024-09-26,Cleanser,TX,24,219,25.0,35.0,18.0
2024-09-26,Cleanser,NY,23,172,25.0,35.0,18.0
2024-09-26,Cleanser,FL,16,151,25.0,35.0,18.0
2024-09-26,Cleanser,IL,24,280,25.0,35.0,18.0
2024-09-27,Sunscreen,CA,108,492,35.0,45.0,25.0
2024-09-27,Sunscreen,TX,85,134,35.0,45.0,25.0
2024-09-27,Sunscreen,NY,42,497,35.0,45.0,25.0
2024-09-27,Sunscreen,FL,123,407,35.0,45.0,25.0
2024-09-27,Sunscreen,IL,38,196,35.0,45.0,25.0
2024-09-27,Moisturizer,CA,22,99,50.0,60.0,35.0
2024-09-27,Moisturizer,TX,18,243,50.0,60.0,35.0
2024-09-27,Moisturizer,NY,41,143,50.0,60.0,35.0
2024-09-27,Moisturizer,FL,16,119,50.0,60.0,35.0
2024-09-27,Moisturizer,IL,41,281,50.0,60.0,35.0
2024-09-27,Toner,CA,16,241,30.0,40.0,20.0
2024-09-27,Toner,TX,13,113,30.0,40.0,20.0
2024-09-27,Toner,NY,19,214,30.0,40.0,20.0
2024-09-27,Toner,FL,12,102,30.0,40.0,20.0
2024-09-27,Toner,IL,16,96,30.0,40.0,20.0
2024-09-27,Face Serum,CA,14,148,75.0,90.0,55.0
2024-09-27,Face Serum,TX,12,171,75.0,90.0,55.0
2024-09-27,Face Serum,NY,17,98,75.0,90.0,55.0
2024-09-27,Face Serum,FL,10,133,75.0,90.0,55.0
2024-09-27,Face Serum,IL,12,87,75.0,90.0,55.0
2024-09-27,Cleanser,CA,21,193,25.0,35.0,18.0
2024-09-27,Cleanser,TX,26,193,25.0,35.0,18.0
2024-09-27,Cleanser,NY,25,147,25.0,35.0,18.0
2024-09-27,Cleanser,FL,19,132,25.0,35.0,18.0
2024-09-27,Cleanser,IL,29,251,25.0,35.0,18.0
2024-09-28,Sunscreen,CA,133,359,35.0,45.0,25.25
2024-09-28,Sunscreen,TX,113,421,35.0,45.0,25.25
2024-09-28,Sunscreen,NY,50,447,35.0,45.0,25.25
2024-09-28,Sunscreen,FL,157,250,35.0,45.0,25.25
2024-09-28,Sunscreen,IL,46,150,35.0,45.0,25.25
2024-09-28,Moisturizer,CA,25,374,50.0,60.0,35.31
2024-09-28,Moisturizer,TX,26,217,50.0,60.0,35.31
2024-09-28,Moisturizer,NY,43,100,50.0,60.0,35.31
2024-09-28,Moisturizer,FL,17,102,50.0,60.0,35.31
2024-09-28,Moisturizer,IL,52,229,50.0,60.0,35.31
2024-09-28,Toner,CA,22,219,30.0,40.0,19.86
2024-09-28,Toner,TX,16,97,30.0,40.0,19.86
2024-09-28,Toner,NY,17,197,30.0,40.0,19.86
2024-09-28,Toner,FL,12,90,30.0,40.0,19.86
2024-09-28,Toner,IL,20,76,30.0,40.0,19.86
2024-09-28,Face Serum,CA,17,131,75.0,90.0,55.93
2024-09-28,Face Serum,TX,16,155,75.0,90.0,55.93
2024-09-28,Face Serum,NY,16,82,75.0,90.0,55.93
2024-09-28,Face Serum,FL,11,122,75.0,90.0,55.93
2024-09-28,Face Serum,IL,13,74,75.0,90.0,55.93
2024-09-28,Cleanser,CA,25,168,25.0,35.0,18.1
2024-09-28,Cleanser,TX,32,161,25.0,35.0,18.1
2024-09-28,Cleanser,NY,31,116,25.0,35.0,18.1
2024-09-28,Cleanser,FL,20,112,25.0,35.0,18.1
2024-09-28,Cleanser,IL,31,220,25.0,35.0,18.1
2024-09-29,Sunscreen,CA,121,238,35.0,45.0,25.0
2024-09-29,Sunscreen,TX,87,334,35.0,45.0,25.0
2024-09-29,Sunscreen,NY,44,403,35.0,45.0,25.0
2024-09-29,Sunscreen,FL,151,499,35.0,45.0,25.0
2024-09-29,Sunscreen,IL,36,114,35.0,45.0,25.0
2024-09-29,Moisturizer,CA,28,346,50.0,60.0,35.0
2024-09-29,Moisturizer,TX,22,195,50.0,60.0,35.0
2024-09-29,Moisturizer,NY,34,366,50.0,60.0,35.0
2024-09-29,Moisturizer,FL,16,86,50.0,60.0,35.0
2024-09-29,Moisturizer,IL,36,193,50.0,60.0,35.0
2024-09-29,Toner,CA,16,203,30.0,40.0,20.0
2024-09-29,Toner,TX,14,83,30.0,40.0,20.0
2024-09-29,Toner,NY,18,179,30.0,40.0,20.0
2024-09-29,Toner,FL,11,79,30.0,40.0,20.0
2024-09-29,Toner,IL,17,59,30.0,40.0,20.0
2024-09-29,Face Serum,CA,14,117,75.0,90.0,55.0
2024-09-29,Face Serum,TX,10,145,75.0,90.0,55.0
2024-09-29,Face Serum,NY,18,64,75.0,90.0,55.0
2024-09-29,Face Serum,FL,11,111,75.0,90.0,55.0
2024-09-29,Face Serum,IL,12,62,75.0,90.0,55.0
2024-09-29,Cleanser,CA,21,147,25.0,35.0,18.0
2024-09-29,Cleanser,TX,28,133,25.0,35.0,18.0
2024-09-29,Cleanser,NY,27,89,25.0,35.0,18.0
2024-09-29,Cleanser,FL,25,87,25.0,35.0,18.0
2024-09-29,Cleanser,IL,33,187,25.0,35.0,18.0
2024-09-30,Sunscreen,CA,77,161,35.0,42.83,25.0
2024-09-30,Sunscreen,TX,71,263,35.0,42.83,25.0
2024-09-30,Sunscreen,NY,27,376,35.0,42.83,25.0
2024-09-30,Sunscreen,FL,95,404,35.0,42.83,25.0
2024-09-30,Sunscreen,IL,32,482,35.0,42.83,25.0
2024-09-30,Moisturizer,CA,17,329,50.0,61.62,35.0
2024-09-30,Moisturizer,TX,14,181,50.0,61.62,35.0
2024-09-30,Moisturizer,NY,31,335,50.0,61.62,35.0
2024-09-30,Moisturizer,FL,13,373,50.0,61.62,35.0
2024-09-30,Moisturizer,IL,25,168,50.0,61.62,35.0
2024-09-30,Toner,CA,11,192,30.0,43.28,20.0
2024-09-30,Toner,TX,11,72,30.0,43.28,20.0
2024-09-30,Toner,NY,13,166,30.0,43.28,20.0
2024-09-30,Toner,FL,11,68,30.0,43.28,20.0
2024-09-30,Toner,IL,14,245,30.0,43.28,20.0
2024-09-30,Face Serum,CA,9,108,75.0,97.84,55.0
2024-09-30,Face Serum,TX,10,135,75.0,97.84,55.0
2024-09-30,Face Serum,NY,10,54,75.0,97.84,55.0
2024-09-30,Face Serum,FL,6,105,75.0,97.84,55.0
2024-09-30,Face Serum,IL,10,52,75.0,97.84,55.0
2024-09-30,Cleanser,CA,15,132,25.0,36.61,18.0
2024-09-30,Cleanser,TX,20,113,25.0,36.61,18.0
2024-09-30,Cleanser,NY,20,69,25.0,36.61,18.0
2024-09-30,Cleanser,FL,15,72,25.0,36.61,18.0
2024-09-30,Cleanser,IL,23,164,25.0,36.61,18.0
2024-10-01,Sunscreen,CA,56,105,35.52,45.0,25.0
2024-10-01,Sunscreen,TX,45,218,35.52,45.0,25.0
2024-10-01,Sunscreen,NY,19,357,35.52,45.0,25.0
2024-10-01,Sunscreen,FL,53,351,35.52,45.0,25.0
2024-10-01,Sunscreen,IL,20,462,35.52,45.0,25.0
2024-10-01,Moisturizer,CA,17,312,50.75,45.0,35.0
2024-10-01,Moisturizer,TX,14,167,50.75,45.0,35.0
2024-10-01,Moisturizer,NY,25,310,50.75,45.0,35.0
2024-10-01,Moisturizer,FL,11,362,50.75,45.0,35.0
2024-10-01,Moisturizer,IL,24,144,50.75,45.0,35.0
2024-10-01,Toner,CA,15,177,30.07,40.0,20.0
2024-10-01,Toner,TX,10,62,30.07,40.0,20.0
2024-10-01,Toner,NY,16,150,30.07,40.0,20.0
2024-10-01,Toner,FL,10,58,30.07,40.0,20.0
